 ,Label,Area,Mean,Min,Max,X,Y,%Area,MinThr,MaxThr,Ribo_NN_Dist,Ribo_EmpP,Ribo_CloserThanRand,Experiment
621,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376939,0.087,527.44,320,694,25.189,44.31,93.814,310,65535,0.7835917304310974,0.7952077873455634,False,Exp84_C2
622,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376936,0.064,359.06,313,402,24.938,43.948,69.072,310,65535,0.6114351968933422,0.6525645825533508,False,Exp84_C2
623,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376937,0.088,504.946,310,754,17.978,43.983,94.845,310,65535,1.3850812250550486,0.9809060277049794,False,Exp84_C2
625,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376943,0.09,449.436,314,551,24.353,44.676,96.907,310,65535,0.14012851244482388,0.0677648820666417,True,Exp84_C2
626,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376940,0.068,437.282,312,614,23.792,44.354,73.196,310,65535,0.6053445299992405,0.6465743167353051,False,Exp84_C2
627,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376941,0.066,370.623,316,433,21.941,44.488,71.134,310,65535,1.1448235671927822,0.9472107824784725,False,Exp84_C2
628,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377106,0.067,413.271,313,562,32.68,18.53,72.165,310,65535,0.24091699815496798,0.17521527517783603,False,Exp84_C2
629,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377107,0.047,380.98,312,456,32.279,18.548,50.515,310,65535,0.48777248794904526,0.4945713216023961,False,Exp84_C2
630,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377104,0.074,395.273,312,498,35.858,18.501,79.381,310,65535,0.19054133409841026,0.11606140022463497,True,Exp84_C2
631,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377105,0.089,408.817,315,516,36.717,18.51,95.876,310,65535,0.34908451698692994,0.3275926619243729,False,Exp84_C2
632,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377110,0.087,441.473,317,590,38.361,18.654,93.814,310,65535,1.2007414376126102,0.9573193560464246,False,Exp84_C2
633,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377111,0.062,395.215,310,474,37.089,18.844,67.01,310,65535,0.11596551211459165,0.04904530138524897,True,Exp84_C2
634,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377108,0.085,404.213,311,486,33.37,18.584,91.753,310,65535,0.2520019841191742,0.18831898165481092,False,Exp84_C2
635,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377109,0.053,395.055,314,499,31.29,18.63,56.701,310,65535,0.12124768039018342,0.053912392362411084,True,Exp84_C2
636,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377114,0.032,361.848,312,421,32.177,19.564,34.021,310,65535,0.426010563249315,0.4223137401722201,False,Exp84_C2
637,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377115,0.087,426.956,313,544,36.531,19.591,93.814,310,65535,0.33051021164254385,0.3028828154249345,False,Exp84_C2
639,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377113,0.073,427.368,311,590,36.985,19.322,78.351,310,65535,0.46244999729700464,0.4683639086484463,False,Exp84_C2
640,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377118,0.093,433.557,328,531,36.869,20.238,100.0,310,65535,0.41864662903216765,0.4140771246724073,False,Exp84_C2
641,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377119,0.066,424.696,311,595,31.397,20.359,71.134,310,65535,0.341247710615033,0.3182328715836765,False,Exp84_C2
642,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377116,0.03,398.613,315,507,32.37,19.917,31.959,310,65535,0.5404155808264568,0.566828903032572,False,Exp84_C2
643,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377117,0.068,408.873,310,552,36.203,19.954,73.196,310,65535,0.12976902558006623,0.05840509172594534,True,Exp84_C2
644,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377090,0.093,539.938,344,761,32.533,17.079,100.0,310,65535,0.11950732195141993,0.052789217521527515,True,Exp84_C2
645,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377091,0.053,380.073,313,459,33.406,17.141,56.701,310,65535,0.1883109131197687,0.11344065892923999,True,Exp84_C2
646,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377088,0.072,401.48,313,503,29.479,16.785,77.32,310,65535,0.33401347278216154,0.3096218644702359,False,Exp84_C2
647,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377089,0.036,366.632,311,438,36.454,17.053,39.175,310,65535,0.31813519138882057,0.2864095844253089,False,Exp84_C2
648,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377094,0.084,460.227,314,633,34.076,17.428,90.722,310,65535,0.05658621740318184,0.013478098090602771,True,Exp84_C2
649,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377095,0.076,439.38,313,607,28.856,17.473,81.443,310,65535,0.04044749683231256,0.004867090977162112,True,Exp84_C2
650,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377092,0.091,495.305,310,703,31.946,17.207,97.938,310,65535,0.24712142764236616,0.18232871583676524,False,Exp84_C2
651,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377093,0.066,390.333,310,503,32.815,17.321,71.134,310,65535,0.025059928172282205,0.001497566454511419,True,Exp84_C2
652,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377098,0.047,401.122,311,519,27.991,17.669,50.515,310,65535,0.3542386201418486,0.33620366903781357,False,Exp84_C2
653,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377099,0.084,471.58,316,563,32.491,17.69,90.722,310,65535,0.483016562863014,0.4926993635342568,False,Exp84_C2
654,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377096,0.089,474.57,318,624,31.909,17.539,95.876,310,65535,0.35468577642752913,0.33695245226506926,False,Exp84_C2
655,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377097,0.081,423.607,317,558,38.19,17.576,86.598,310,65535,0.6679708077453698,0.7068513665293897,False,Exp84_C2
656,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377102,0.093,541.577,319,714,36.156,18.194,100.0,310,65535,0.2452039967047836,0.17933358292774243,False,Exp84_C2
657,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377103,0.055,373.316,313,454,29.979,18.477,58.763,310,65535,0.6404662364246854,0.6802695619618121,False,Exp84_C2
658,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377100,0.018,346.632,311,388,26.4,17.772,19.588,310,65535,1.9065542216260216,0.9962560838637214,False,Exp84_C2
659,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377101,0.065,398.338,311,517,37.899,18.126,70.103,310,65535,1.0560984802564584,0.9232497192062897,False,Exp84_C2
660,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377138,0.088,433.293,320,577,37.204,26.186,94.845,310,65535,0.5372020104206613,0.5634593785099213,False,Exp84_C2
661,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377139,0.026,346.815,315,391,38.293,26.33,27.835,310,65535,0.43400000000000105,0.43129913889928867,False,Exp84_C2
662,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377136,0.053,401.509,311,541,38.125,24.18,56.701,310,65535,0.12006664815842952,0.053538000748783225,True,Exp84_C2
663,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377137,0.02,346.905,320,385,35.971,24.45,21.649,310,65535,1.0128622808654688,0.909771621115687,False,Exp84_C2
664,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377142,0.052,391.5,311,501,38.075,27.228,55.67,310,65535,0.5126597312057974,0.530887308124298,False,Exp84_C2
665,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377143,0.069,417.181,310,569,36.894,27.506,74.227,310,65535,0.5913214016082976,0.6319730438038188,False,Exp84_C2
666,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377140,0.046,408.625,310,542,35.235,26.525,49.485,310,65535,0.09712878049270567,0.03706476974915762,True,Exp84_C2
667,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377141,0.072,446.4,318,587,37.542,26.637,77.32,310,65535,0.2645921389610792,0.20965930363159865,False,Exp84_C2
668,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377146,0.069,432.708,314,581,35.396,28.718,74.227,310,65535,0.2807863956818433,0.2347435417446649,False,Exp84_C2
669,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377147,0.042,365.523,316,444,36.08,29.146,45.361,310,65535,0.17956892826989815,0.10520404342942719,True,Exp84_C2
670,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377144,0.054,350.089,311,398,37.765,28.289,57.732,310,65535,0.57565701593918,0.6117558966679146,False,Exp84_C2
671,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377145,0.039,356.683,310,421,36.312,28.502,42.268,310,65535,0.6787230657639355,0.7169599400973419,False,Exp84_C2
672,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377150,0.067,391.1,311,507,35.262,29.855,72.165,310,65535,0.9128592443525979,0.8678397603893673,False,Exp84_C2
673,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377151,0.023,389.833,321,469,32.692,30.231,24.742,310,65535,0.8145139655033513,0.8172968925496069,False,Exp84_C2
674,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377148,0.038,362.725,312,421,35.419,29.228,41.237,310,65535,0.5524219401870307,0.5840509172594534,False,Exp84_C2
675,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377149,0.016,332.118,311,361,37.577,29.485,17.526,310,65535,1.0524319455432765,0.922500935979034,False,Exp84_C2
676,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377122,0.028,334.759,311,360,35.451,20.679,29.897,310,65535,1.0178000786008992,0.9108947959565705,False,Exp84_C2
677,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377123,0.093,482.856,364,561,37.24,20.703,100.0,310,65535,0.15890248582070904,0.08723324597529016,True,Exp84_C2
678,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377120,0.053,369.418,313,435,37.52,20.378,56.701,310,65535,0.24194420844484138,0.1763384500187196,False,Exp84_C2
679,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377121,0.05,384.827,310,496,34.9,20.673,53.608,310,65535,1.4930673126152088,0.9876450767502808,False,Exp84_C2
680,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377126,0.021,350.773,317,386,36.031,20.942,22.68,310,65535,0.904782846875425,0.8644702358667166,False,Exp84_C2
681,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377127,0.053,365.8,313,450,36.802,21.926,56.701,310,65535,0.8364795275438589,0.8292774241856983,False,Exp84_C2
682,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377124,0.069,406.875,312,502,37.5,20.797,74.227,310,65535,0.22165288177688897,0.1497566454511419,False,Exp84_C2
683,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377125,0.025,352.692,311,405,30.553,20.883,26.804,310,65535,0.9325347178523681,0.8745788094346687,False,Exp84_C2
684,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377130,0.077,433.663,310,578,37.24,22.535,82.474,310,65535,0.35980689265215116,0.3433171096967428,False,Exp84_C2
685,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377131,0.063,397.697,310,523,35.527,22.569,68.041,310,65535,0.5739172414207493,0.6068888056907525,False,Exp84_C2
686,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377128,0.093,574.082,343,840,38.262,22.035,100.0,310,65535,0.11870130580579182,0.05166604268064395,True,Exp84_C2
687,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377129,0.058,376.583,310,484,36.633,22.194,61.856,310,65535,0.8291953931372283,0.8262822912766754,False,Exp84_C2
688,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377134,0.067,394.714,311,494,37.87,22.904,72.165,310,65535,0.26534694269955283,0.21040808685885437,False,Exp84_C2
689,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377135,0.082,436.376,311,582,38.195,22.989,87.629,310,65535,0.1800249982641303,0.10520404342942719,True,Exp84_C2
690,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377132,0.058,430.15,316,533,35.881,22.735,61.856,310,65535,0.6013326866219729,0.6432047922126545,False,Exp84_C2
691,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377133,0.076,466.709,310,655,37.16,22.895,81.443,310,65535,0.12298373876248399,0.055409958816922504,True,Exp84_C2
692,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377042,0.05,371.462,311,441,31.509,12.034,53.608,310,65535,1.3680387421414633,0.9801572444777237,False,Exp84_C2
693,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377043,0.085,442.629,310,611,27.351,12.126,91.753,310,65535,0.15479664079042538,0.08124298015724447,True,Exp84_C2
694,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377040,0.01,332.3,310,350,34.757,11.737,10.309,310,65535,1.010160383305542,0.9090228378884313,False,Exp84_C2
695,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377041,0.093,531.113,354,688,27.144,11.784,100.0,310,65535,0.4734817842325075,0.48333957319356047,False,Exp84_C2
696,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377046,0.085,410.809,312,511,27.794,12.283,91.753,310,65535,0.13091982279242548,0.06065144140771247,True,Exp84_C2
697,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377047,0.027,341.75,310,377,37.343,12.266,28.866,310,65535,0.8470301057223439,0.8360164732309996,False,Exp84_C2
698,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377044,0.047,380.061,311,471,33.368,12.121,50.515,310,65535,1.047719905318212,0.9210033695245227,False,Exp84_C2
699,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377045,0.036,394.921,310,497,25.869,12.239,39.175,310,65535,1.0268032917750116,0.9142643204792212,False,Exp84_C2
700,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377050,0.093,542.351,341,751,36.404,12.434,100.0,310,65535,0.1068877916321566,0.04268064395357544,True,Exp84_C2
701,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377051,0.061,374.188,311,449,28.06,12.417,65.979,310,65535,0.37878225935225524,0.3687757394234369,False,Exp84_C2
702,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377048,0.09,520.138,325,755,26.53,12.343,96.907,310,65535,0.43804109396265434,0.43691501310370645,False,Exp84_C2
703,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377049,0.093,723.835,454,904,26.897,12.403,100.0,310,65535,0.19382982226685508,0.11980531636091352,True,Exp84_C2
704,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377054,0.033,342.294,310,382,34.466,12.612,35.052,310,65535,0.337203202831762,0.31336578060651443,False,Exp84_C2
705,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377055,0.021,353.091,312,402,38.043,12.623,22.68,310,65535,1.544107833022036,0.9887682515911643,False,Exp84_C2
706,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377052,0.071,413.162,312,526,35.935,12.453,76.289,310,65535,0.5753233873222935,0.6110071134406589,False,Exp84_C2
707,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377053,0.069,390.486,313,487,36.807,12.541,74.227,310,65535,0.3239336351785675,0.29502059153874954,False,Exp84_C2
708,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377026,0.039,382.244,310,485,36.959,10.692,42.268,310,65535,1.1890063078049677,0.956196181205541,False,Exp84_C2
709,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377027,0.093,977.351,648,1142,35.878,10.731,100.0,310,65535,0.30782462539569594,0.2740546611755897,False,Exp84_C2
710,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377024,0.063,380.742,311,464,31.78,10.683,68.041,310,65535,1.008256415799077,0.9075252714339199,False,Exp84_C2
711,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377025,0.059,370.344,312,438,31.979,10.68,62.887,310,65535,1.0612582155159038,0.9247472856608012,False,Exp84_C2
712,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377030,0.085,469.764,315,640,28.283,10.999,91.753,310,65535,0.1694018890095402,0.09621864470235866,True,Exp84_C2
713,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377031,0.032,367.939,310,438,37.212,10.995,34.021,310,65535,1.5654705362925232,0.9902658180456758,False,Exp84_C2
714,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377028,0.093,949.01,519,1304,36.156,10.824,100.0,310,65535,0.5230611818898439,0.543991014601273,False,Exp84_C2
715,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377029,0.089,416.527,312,513,27.301,11.012,95.876,310,65535,0.3113326195566395,0.27854736053912393,False,Exp84_C2
716,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377034,0.093,704.443,345,921,36.095,11.164,100.0,310,65535,0.5076317562958417,0.5211531261699738,False,Exp84_C2
717,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377035,0.017,338.833,319,361,29.266,11.319,18.557,310,65535,1.1402289243831696,0.9457132160239611,False,Exp84_C2
718,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377032,0.093,658.33,379,941,33.121,11.04,100.0,310,65535,0.09106591019695245,0.030325720703856234,True,Exp84_C2
719,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377033,0.093,632.309,327,886,35.723,11.164,100.0,310,65535,0.24602845363900566,0.18008236615499812,False,Exp84_C2
720,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377038,0.044,355.283,313,415,37.7,11.47,47.423,310,65535,1.5197424123844159,0.9880194683639086,False,Exp84_C2
721,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377039,0.078,419.173,311,530,29.841,11.533,83.505,310,65535,1.748463611288496,0.9951329090228379,False,Exp84_C2
722,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377036,0.09,440.628,312,561,27.576,11.346,96.907,310,65535,0.04518849411077966,0.007487832272557095,True,Exp84_C2
723,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377037,0.092,555.375,353,775,32.16,11.351,98.969,310,65535,1.0720153916805504,0.9269936353425683,False,Exp84_C2
724,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377074,0.085,491.315,314,646,35.561,14.695,91.753,310,65535,0.28924902765610044,0.24784724822163984,False,Exp84_C2
725,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377075,0.052,343.981,311,375,33.797,14.733,55.67,310,65535,0.1534959282847596,0.08086858854361663,True,Exp84_C2
726,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377072,0.066,363.261,314,433,32.44,14.513,71.134,310,65535,0.6446471903297182,0.6847622613253463,False,Exp84_C2
727,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377073,0.019,334.0,310,363,29.351,14.655,20.619,310,65535,0.13416407864998897,0.06252339947585174,True,Exp84_C2
728,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377078,0.049,380.392,310,466,30.159,15.264,52.577,310,65535,0.5478914125992503,0.5784350430550356,False,Exp84_C2
729,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377079,0.065,379.412,312,487,36.341,15.458,70.103,310,65535,0.8018902668071252,0.8090602770497941,False,Exp84_C2
730,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377076,0.052,338.463,311,374,26.669,14.775,55.67,310,65535,0.48073797436857413,0.4908274054661176,False,Exp84_C2
731,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5377077,0.03,384.387,312,463,31.37,15.106,31.959,310,65535,0.6732443835636506,0.7120928491201797,False,Exp84_C2
